og_title,title,lang,url,publishedDate,dateObject
Pengantin ISIS Dicabut Kewarganegaraan Inggris dan Ditolak Bangladesh,Bride of ISIS Revoked British Citizenship and Denied Bangladesh,id,https://news.detik.com/bbc-world/d-4442365/pengantin-isis-dicabut-kewarganegaraan-inggris-dan-ditolak-bangladesh,25 Feb 2019,2019-02-25 10:06:00
Pengakuan Para Tentara Venezuela yang Membelot dari Maduro,Recognition of the Defected Venezuelan Soldiers from Maduro,id,https://news.detik.com/bbc-world/d-4442331/pengakuan-para-tentara-venezuela-yang-membelot-dari-maduro,25 Feb 2019,2019-02-25 09:42:00
Penjelasan MUI DKI soal 'Munajat 212' yang Jadi Kontroversi,MUI DKI&#39;s explanation about &#39;Munajat 212&#39; is a controversy,id,https://news.detik.com/berita/d-4442133/penjelasan-mui-dki-soal-munajat-212-yang-jadi-kontroversi,25 Feb 2019,2019-02-25 06:59:00
Fakta-fakta Memilukan Kasus Incest di Lampung,Facts about the Incest Case in Lampung,id,https://news.detik.com/berita/d-4442073/fakta-fakta-memilukan-kasus-incest-di-lampung,25 Feb 2019,2019-02-25 05:28:00
"Tutup KTT Vatikan, Paus Fransiskus Serukan 'Perang' Lawan Kekerasan Seksual","Closing the Vatican Summit, Pope Francis Calls for &#39;War&#39; Against Sexual Violence",id,https://news.detik.com/internasional/d-4442059/tutup-ktt-vatikan-paus-fransiskus-serukan-perang-lawan-kekerasan-seksual,25 Feb 2019,2019-02-25 03:53:00
"Kecam Kekerasan Seks Anak, Paus Francis Sebut Pastor Pedofilia 'Alat Setan'","Condemn Child Sex Violence, Pope Francis Calles Father Pedophile &#39;Satan&#39;s Tool&#39;",id,https://news.detik.com/internasional/d-4442051/kecam-kekerasan-seks-anak-paus-francis-sebut-pastor-pedofilia-alat-setan,25 Feb 2019,2019-02-25 03:17:00
"Baku Tembak di Kashmir, 5 Orang Tewas","Shootout in Kashmir, 5 people were killed",id,https://news.detik.com/internasional/d-4442050/baku-tembak-di-kashmir-5-orang-tewas,25 Feb 2019,2019-02-25 03:05:00
"Syafri Adnan Bantah Asusila, Pengacara: Belum Ada Putusan Pengadilan","Syafri Adnan Denies Older, Lawyer: There Is No Court Decision",id,https://news.detik.com/berita/d-4441971/syafri-adnan-bantah-asusila-pengacara-belum-ada-putusan-pengadilan,24 Feb 2019,2019-02-24 22:39:00
"Gara-gara Intip Ponsel Suami, Wanita Hamil 7 Bulan Dianiaya","Because of the husband&#39;s cellphone, 7 months pregnant woman was persecuted",id,https://news.detik.com/berita/d-4441744/gara-gara-intip-ponsel-suami-wanita-hamil-7-bulan-dianiaya,24 Feb 2019,2019-02-24 17:35:00
"Anggota DPR: Pelaku Incest di Lampung Bak Binatang Buas, Layak Dihukum Mati!","Members of Parliament: Incest Actors in Lampung Bak Wild Animals, Worth Sentencing to Death!",id,https://news.detik.com/berita/d-4441623/anggota-dpr-pelaku-incest-di-lampung-bak-binatang-buas-layak-dihukum-mati,24 Feb 2019,2019-02-24 15:34:00
Pria Pengangguran Ini Jadikan Istrinya PSK Demi Beli Susu dan Popok Bayi,This Unemployment Man Makes His Wife PSK For Buy Milk and Baby Diapers,id,https://wolipop.detik.com/entertainment-news/d-4441597/pria-pengangguran-ini-jadikan-istrinya-psk-demi-beli-susu-dan-popok-bayi,24 Feb 2019,2019-02-24 15:04:00
"ABG Ikut Jadi Pelaku Incest di Lampung, Apa Hukumannya?","ABG Becomes the Incest Actor in Lampung, What is the Sentence?",id,https://news.detik.com/berita/d-4441584/abg-ikut-jadi-pelaku-incest-di-lampung-apa-hukumannya,24 Feb 2019,2019-02-24 14:59:00
"Temui Korban Incest di Lampung, Polisi Beri Bingkisan dan Dukungan Moral","Meet Incest Victims in Lampung, Police Give Gifts and Moral Support",id,https://news.detik.com/berita/d-4441585/temui-korban-incest-di-lampung-polisi-beri-bingkisan-dan-dukungan-moral,24 Feb 2019,2019-02-24 14:58:00
"Pelaku Incest di Lampung Setubuhi Kambing, Kenali Serba-serbi Zoofilia","The Incest Actor in Lampung Affects the Goat, Get to Know the Zoophilia",id,https://health.detik.com/berita-detikhealth/d-4441440/pelaku-incest-di-lampung-setubuhi-kambing-kenali-serba-serbi-zoofilia,24 Feb 2019,2019-02-24 13:10:00
Psikolog Sarankan Pelaku Incest di Lampung Dihukum Mati!,Psychologist Suggests Incest Actors in Lampung Sentenced to Death!,id,https://news.detik.com/berita/d-4441366/psikolog-sarankan-pelaku-incest-di-lampung-dihukum-mati,24 Feb 2019,2019-02-24 11:41:00
"Nonton Video Porno, Otak Jadi Lebih 'Toleran' pada Perilaku Kekerasan","Watch Porn Videos, The Brain Becomes More &#39;Tolerant&#39; on Violent Behavior",id,https://health.detik.com/berita-detikhealth/d-4441333/nonton-video-porno-otak-jadi-lebih-toleran-pada-perilaku-kekerasan,24 Feb 2019,2019-02-24 11:08:00
Pria Bertato Motif Tribal Ditemukan Tewas Tergeletak di Rel Cianjur,Men Tattooed Tribal Motifs Found Lying Dead on Cianjur Rail,id,https://news.detik.com/berita-jawa-barat/d-4441330/pria-bertato-motif-tribal-ditemukan-tewas-tergeletak-di-rel-cianjur,24 Feb 2019,2019-02-24 10:58:00
"4 Hal yang Kamu Perlu Tahu tentang Incest, Hubungan Seks dengan Kerabat Sendiri","4 Things You Need to Know about Incest, Sex Relationships with Your Own Relatives",id,https://health.detik.com/berita-detikhealth/d-4441264/4-hal-yang-kamu-perlu-tahu-tentang-incest-hubungan-seks-dengan-kerabat-sendiri,24 Feb 2019,2019-02-24 10:00:00
Polisi Pastikan Pelaku Incest Anak Diadili Cepat,Police Ensure Actors Incest Children Tried Quickly,id,https://news.detik.com/berita/d-4441239/polisi-pastikan-pelaku-incest-anak-diadili-cepat,24 Feb 2019,2019-02-24 09:32:00
"Komisi VIII DPR: Pelaku Incest Biadab, Harus Dihukum Maksimal!","Commission VIII DPR: Perpetrators of Brute Incest, Must Be Sentenced to the Most!",id,https://news.detik.com/berita/d-4441182/komisi-viii-dpr-pelaku-incest-biadab-harus-dihukum-maksimal,24 Feb 2019,2019-02-24 08:37:00
"Geger Incest di Lampung, Ini Motif Ayah dan 2 Anaknya Setubuhi Korban","Incest commotion in Lampung, this is the motive of my father and 2 of his children to be a victim",id,https://news.detik.com/berita/d-4441151/geger-incest-di-lampung-ini-motif-ayah-dan-2-anaknya-setubuhi-korban,24 Feb 2019,2019-02-24 08:04:00
Komnas Perempuan Minta Pelaku Incest di Lampung Dihukum Berat dan Direhab,National Commission on Violence Against Women Asks Incest Officers in Lampung to be Sentenced to Severe and Direhab,id,https://news.detik.com/berita/d-4441147/komnas-perempuan-minta-pelaku-incest-di-lampung-dihukum-berat-dan-direhab,24 Feb 2019,2019-02-24 07:52:00
Pilu Penyandang Disabilitas Dicabuli Ayah-Kakak-Adik Kandung Ratusan Kali,Melancholy of Disabled Persons Abused by Fathers and Brothers Containing Hundreds of Times,id,https://news.detik.com/berita/d-4441101/pilu-penyandang-disabilitas-dicabuli-ayah-kakak-adik-kandung-ratusan-kali,24 Feb 2019,2019-02-24 06:45:00
"Ketahuan Suka Pornografi Zoofilia, Bisa Dipidana di Australia","Found Out Like Zoophilia Pornography, Can Be Punished in Australia",id,https://travel.detik.com/travel-news/d-4440969/ketahuan-suka-pornografi-zoofilia-bisa-dipidana-di-australia,23 Feb 2019,2019-02-23 22:15:00
"Banyak Film Porno di HP Pelaku Incest di Lampung, Korban Jadi Pelampiasan","Many pornographic films on Incest Actors&#39; cellphones in Lampung, Victims Become Exertions",id,https://news.detik.com/berita/d-4440922/banyak-film-porno-di-hp-pelaku-incest-di-lampung-korban-jadi-pelampiasan,23 Feb 2019,2019-02-23 21:19:00
"KPAI: Pelaku Incest di Lampung Bejat, Harus Dituntut 15 Tahun Penjara","KPAI: Incest perpetrators in Lampung Bejat, Must Be Sued 15 Years in Prison",id,https://news.detik.com/berita/d-4440871/kpai-pelaku-incest-di-lampung-bejat-harus-dituntut-15-tahun-penjara,23 Feb 2019,2019-02-23 20:14:00
"Korban Incest Ayah, Kakak dan Adik di Lampung Trauma, Tatapannya Kosong","Victims Incest Father, Sister and Sister in Lampung Trauma, His gaze is blank",id,https://news.detik.com/berita/d-4440791/korban-incest-ayah-kakak-dan-adik-di-lampung-trauma-tatapannya-kosong,23 Feb 2019,2019-02-23 18:47:00
Ayah Kandung Pelaku Incest di Lampung: Saya Khilaf,The Incest Father of the Incest in Lampung: I&#39;m Khilaf,id,https://news.detik.com/berita/d-4440714/ayah-kandung-pelaku-incest-di-lampung-saya-khilaf,23 Feb 2019,2019-02-23 17:29:00
Benarkah Jalanan Beton Lebih Cepat Buat Ban Jadi Botak?,Is It Better A Better Road To Make a Loose?,id,https://oto.detik.com/berita/d-4440645/benarkah-jalanan-beton-lebih-cepat-buat-ban-jadi-botak,23 Feb 2019,2019-02-23 16:25:00
KPAI Minta Bupati Pringsewu Lampung Tuntas Tangani Nasib Korban Incest,KPAI Asks Regent of Pringsewu Lampung to Complete the Fate of Incest Victims,id,https://news.detik.com/berita/d-4440634/kpai-minta-bupati-pringsewu-lampung-tuntas-tangani-nasib-korban-incest,23 Feb 2019,2019-02-23 16:03:00
OSO Minta Jangan Ganggu Kerja Wartawan Saat Meliput,OSO Asks Not to Disturb Journalists&#39; Work When Covering,id,https://news.detik.com/berita/d-4440592/oso-minta-jangan-ganggu-kerja-wartawan-saat-meliput,23 Feb 2019,2019-02-23 15:02:00
"Korban Incest di Lampung Diperkosa Kakak 120 Kali, Ayah Berulang Kali","Incest Victims in Lampung Raped by Brother 120 Times, Father Repeatedly",id,https://news.detik.com/berita/d-4440564/korban-incest-di-lampung-diperkosa-kakak-120-kali-ayah-berulang-kali,23 Feb 2019,2019-02-23 14:40:00
Kapolri: Aceh Sudah Aman di Mata Jakarta,National Police Chief: Aceh Is Safe in the Eyes of Jakarta,id,https://news.detik.com/berita/d-4440566/kapolri-aceh-sudah-aman-di-mata-jakarta,23 Feb 2019,2019-02-23 14:37:00
Ayah dan 2 Anak Pelaku Incest di Lampung Jadi Tersangka,Father and 2 Children of Incest Actors in Lampung Become Suspects,id,https://news.detik.com/berita/d-4440484/ayah-dan-2-anak-pelaku-incest-di-lampung-jadi-tersangka,23 Feb 2019,2019-02-23 13:37:00
"Hubungan Incest Hasilkan Keturunan Cacat, Benarkah?","Incest Relationships Produce Disability Descent, Really?",id,https://health.detik.com/berita-detikhealth/d-4440480/hubungan-incest-hasilkan-keturunan-cacat-benarkah,23 Feb 2019,2019-02-23 13:15:00
Korban Incest Ayah dan 2 Anak di Lampung Penyandang Disabilitas,Victims Incest Father and 2 Children in Lampung with Disabilities,id,https://news.detik.com/berita/d-4440443/korban-incest-ayah-dan-2-anak-di-lampung-penyandang-disabilitas,23 Feb 2019,2019-02-23 12:12:00
"Geger Kasus Incest di Lampung, Ayah dan 2 Anak Diringkus Polisi","Concerned Incest Case in Lampung, Father and 2 Children Arrested by Police",id,https://news.detik.com/berita/d-4440420/geger-kasus-incest-di-lampung-ayah-dan-2-anak-diringkus-polisi,23 Feb 2019,2019-02-23 11:49:00
"Ada Ribuan Anak Eks Anggota ISIS di Irak-Suriah, Diterima atau Ditolak?","There are Thousands of Children of Ex-ISIS Members in Iraq-Syria, Accepted or Declined?",id,https://news.detik.com/bbc-world/d-4440339/ada-ribuan-anak-eks-anggota-isis-di-irak-suriah-diterima-atau-ditolak,23 Feb 2019,2019-02-23 10:15:00
Pengendalian Kebakaran Hutan Perlu Institusi Resmi di Tingkat Desa,Forest Fire Control Needs Official Institutions at the Village Level,id,https://news.detik.com/berita/d-4440326/pengendalian-kebakaran-hutan-perlu-institusi-resmi-di-tingkat-desa,23 Feb 2019,2019-02-23 09:01:00
Mata Najwa On Stage Hadir di Boyolali,Mata Najwa On Stage Present in Boyolali,id,https://news.detik.com/berita-jawa-tengah/d-4440107/mata-najwa-on-stage-hadir-di-boyolali,22 Feb 2019,2019-02-22 20:59:00
China: Bantuan Kemanusiaan Tak Seharusnya Dipaksakan Masuk Venezuela,China: Humanitarian Aid Should Not Be Forced to Enter Venezuela,id,https://news.detik.com/internasional/d-4439872/china-bantuan-kemanusiaan-tak-seharusnya-dipaksakan-masuk-venezuela,22 Feb 2019,2019-02-22 17:49:00
Istri Bos Korean Air Dituduh Aniaya Pegawainya Bertahun-tahun,Korean Air Boss Wife Accused of Years of Persecution of Personnel,id,https://news.detik.com/internasional/d-4439763/istri-bos-korean-air-dituduh-aniaya-pegawainya-bertahun-tahun,22 Feb 2019,2019-02-22 16:45:00
Arus Balik Hijrah,Islamic Reverse Flow,id,https://news.detik.com/kolom/d-4439584/arus-balik-hijrah,22 Feb 2019,2019-02-22 15:10:00
Putri Pemilik Korean Air Dituduh Aniaya Suami dan 2 Putra Kembarnya,Daughter of Korean Air Owner Accused of Persecuting Her Husband and Her 2 Boys,id,https://news.detik.com/internasional/d-4439511/putri-pemilik-korean-air-dituduh-aniaya-suami-dan-2-putra-kembarnya,22 Feb 2019,2019-02-22 14:25:00
"Akan Kabur, 2 Perempuan Arab Saudi Dicegat di Bandara Hong Kong","Will Escape, 2 Saudi Arabian Women Prevented at Hong Kong Airport",id,https://news.detik.com/internasional/d-4439395/akan-kabur-2-perempuan-arab-saudi-dicegat-di-bandara-hong-kong,22 Feb 2019,2019-02-22 13:04:00
Enam Warga Melbourne Berencana Gulingkan Pemerintah Filipina,Six Melbourne citizens plan to overthrow the Philippine government,id,https://news.detik.com/abc-australia/d-4439295/enam-warga-melbourne-berencana-gulingkan-pemerintah-filipina,22 Feb 2019,2019-02-22 11:56:00
Penjelasan Intimidasi dan Kekerasan terhadap Jurnalis detikcom,Explanation of Intimidation and Violence against Journalists,id,https://news.detik.com/berita/d-4439292/penjelasan-intimidasi-dan-kekerasan-terhadap-jurnalis-detikcom,22 Feb 2019,2019-02-22 11:55:00
'Cold Pursuit': Liam Neeson Balas Dendam Lagi,&#39;Cold Pursuit&#39;: Liam Neeson Revenge Again,id,https://hot.detik.com/premiere/d-4439239/cold-pursuit-liam-neeson-balas-dendam-lagi,22 Feb 2019,2019-02-22 10:44:00
"Tabrak Mati 6 Pejalan Kaki, Pria Australia Dibui Seumur Hidup","Hit Dead 6 Pedestrians, Australian Men Lifelong Life",id,https://news.detik.com/internasional/d-4439204/tabrak-mati-6-pejalan-kaki-pria-australia-dibui-seumur-hidup,22 Feb 2019,2019-02-22 10:40:00
"Bawa Cat Warna Darah Saat Demo di Ambon, Mahasiswa Diamankan","Bring Blood Color Paint When Demo in Ambon, Students Are Secured",id,https://news.detik.com/berita/d-4439126/bawa-cat-warna-darah-saat-demo-di-ambon-mahasiswa-diamankan,22 Feb 2019,2019-02-22 09:41:00
Ayah Tendang Anak di Depok karena Tak Terima Dicerai Ibu Korban,Father Kicks a Child in Depok for Not Receiving Divorced Mother Victim,id,https://news.detik.com/berita/d-4438759/ayah-tendang-anak-di-depok-karena-tak-terima-dicerai-ibu-korban,21 Feb 2019,2019-02-21 22:24:00
Alasan Diameter Ban Depan Offroad Lebih Besar,Reasons for the Larger Diameter of Offroad Front Tires,id,https://oto.detik.com/tips-and-tricks-motor/d-4438662/alasan-diameter-ban-depan-offroad-lebih-besar,21 Feb 2019,2019-02-21 20:40:00
Kakek di Banjarnegara Ditemukan Tewas di Atap Rumah,The grandfather in Banjarnegara was found dead at the roof of the house,id,https://news.detik.com/berita-jawa-tengah/d-4438575/kakek-di-banjarnegara-ditemukan-tewas-di-atap-rumah,21 Feb 2019,2019-02-21 19:34:00
"Buka KTT Antipelecehan Seks Anak, Paus Fransiskus: Gereja Harus Dengar Korban","Open Child Sex Abuse Summit, Pope Francis: Church Must Listen Victims",id,https://news.detik.com/internasional/d-4438510/buka-ktt-antipelecehan-seks-anak-paus-fransiskus-gereja-harus-dengar-korban,21 Feb 2019,2019-02-21 18:49:00
Biarawati Senior Polandia Buka Suara Soal Pastor Lecehkan Biarawati,Senior Polish Nun Opens Votes Concerning Father Lecehkan Nun,id,https://news.detik.com/internasional/d-4438434/biarawati-senior-polandia-buka-suara-soal-pastor-lecehkan-biarawati,21 Feb 2019,2019-02-21 18:13:00
KPU: Ada Sanksi Pidana Bila Perusahaan Halangi Pendataan Pemilih,KPU: There Are Criminal Sanctions If Companies Prevent Voter Data Collection,id,https://news.detik.com/berita/d-4438354/kpu-ada-sanksi-pidana-bila-perusahaan-halangi-pendataan-pemilih,21 Feb 2019,2019-02-21 17:32:00
Kenapa Makin Ramai Siswa Berani Bully Guru di Sekolah?,Why Are More Students Crowded to Brave Teacher Bully at School?,id,https://health.detik.com/berita-detikhealth/d-4438254/kenapa-makin-ramai-siswa-berani-bully-guru-di-sekolah,21 Feb 2019,2019-02-21 16:38:00
"Usai Ajak TKN Jokowi, Komnas HAM Undang BPN Prabowo Diskusi Soal HAM","After Inviting Jokowi&#39;s TKN, Komnas HAM Invites Prabowo BPN to Discuss Human Rights Issues",id,https://news.detik.com/berita/d-4436390/usai-ajak-tkn-jokowi-komnas-ham-undang-bpn-prabowo-diskusi-soal-ham,20 Feb 2019,2019-02-20 15:05:00
"Santri Tewas Dikeroyok 19 Senior, Kemenag: Ponpes Jangan Lengah!","Santri Killed Beaten 19 Senior Persons, Ministry of Religion: Ponpes Don&#39;t Get Off!",id,https://news.detik.com/berita/d-4436053/santri-tewas-dikeroyok-19-senior-kemenag-ponpes-jangan-lengah,20 Feb 2019,2019-02-20 12:17:00
"Paksa Istri Jadi PSK dan Cabuli Putrinya, Pria Singapura Dibui 25 Tahun","Forced Wife to be a prostitute and his daughter Cabuli, Singaporean man was jailed for 25 years",id,https://news.detik.com/internasional/d-4435911/paksa-istri-jadi-psk-dan-cabuli-putrinya-pria-singapura-dibui-25-tahun,20 Feb 2019,2019-02-20 10:36:00
Happy Ending! Gaji 12 Tahun TKW di Jordania akan Dibayar,Happy Ending! 12-year salary for migrant workers in Jordan will be paid,id,https://news.detik.com/berita-jawa-timur/d-4435754/happy-ending-gaji-12-tahun-tkw-di-jordania-akan-dibayar,20 Feb 2019,2019-02-20 09:01:00
"Kebakaran Rumah di Kanada, 7 Anak Pengungsi Suriah Tewas","Home Fires in Canada, 7 Syrian Refugee Children Killed",id,https://news.detik.com/internasional/d-4435534/kebakaran-rumah-di-kanada-7-anak-pengungsi-suriah-tewas,20 Feb 2019,2019-02-20 01:30:00
Kata Pakar Hukum Pidana soal Pasal Prostitusi Masuk RUU KUHP,Said Criminal Law Expert about Article Prostitution Entering the Criminal Code Bill,id,https://news.detik.com/berita/d-4435521/kata-pakar-hukum-pidana-soal-pasal-prostitusi-masuk-ruu-kuhp,19 Feb 2019,2019-02-19 23:27:00
Korban Pelecehan Dewas BPJS-TK Minta RUU PKS Disahkan,BPJS-TK Dewas Abused Victims Requested the PKS Bill Be Validated,id,https://news.detik.com/detiktv/d-4435471/korban-pelecehan-dewas-bpjs-tk-minta-ruu-pks-disahkan,19 Feb 2019,2019-02-19 22:20:00
Kisah Kelam Korban Kekerasan Seks Pastor: Hamil dan Dipaksa Aborsi,The Story of Dark Victims of Pastor Sexual Violence: Pregnant and Forced Abortion,id,https://news.detik.com/internasional/d-4435330/kisah-kelam-korban-kekerasan-seks-pastor-hamil-dan-dipaksa-aborsi,19 Feb 2019,2019-02-19 19:50:00
DJSN: Syafri Adnan Terbukti Lakukan Perbuatan Langgar Asusila,DJSN: Syafri Adnan Proven to Do Violated Actions,id,https://news.detik.com/berita/d-4435316/djsn-syafri-adnan-terbukti-lakukan-perbuatan-langgar-asusila,19 Feb 2019,2019-02-19 19:41:00
"Rampok Taksi Online, Pelaku Bius Sopir dengan Obat Racikan Sendiri","Online Taxi Raiders, Drivers of the Driver with their own concoction",id,https://news.detik.com/berita-jawa-timur/d-4435234/rampok-taksi-online-pelaku-bius-sopir-dengan-obat-racikan-sendiri,19 Feb 2019,2019-02-19 18:47:00
"Terancam Dilarang di India, PUBG Membela Diri","Endangered Forbidden in India, PUBG Defends Yourself",id,https://inet.detik.com/games-news/d-4435053/terancam-dilarang-di-india-pubg-membela-diri,19 Feb 2019,2019-02-19 17:03:00
"Akan Datangi Muslim Uighur, MUI Silaturahmi ke China Islamic Association","Will Go to Uighur Muslims, MUI Silaturahmi to the China Islamic Association",id,https://news.detik.com/berita/d-4435023/akan-datangi-muslim-uighur-mui-silaturahmi-ke-china-islamic-association,19 Feb 2019,2019-02-19 16:38:00
"Hujan Deras di Ponorogo, Satu Warga Tewas, Satu Rumah Roboh","Heavy Rain in Ponorogo, One Citizen Killed, One House Collapsed",id,https://news.detik.com/berita-jawa-timur/d-4434872/hujan-deras-di-ponorogo-satu-warga-tewas-satu-rumah-roboh,19 Feb 2019,2019-02-19 15:14:00
"Frustasi Karena Asma, Ibu Muda di Banjarnegara Terjun ke Sumur","Frustration Because Asthma, Young Mother in Banjarnegara Falls to the Well",id,https://news.detik.com/berita-jawa-tengah/d-4434839/frustasi-karena-asma-ibu-muda-di-banjarnegara-terjun-ke-sumur,19 Feb 2019,2019-02-19 14:58:00
Komnas HAM Ajak TKN Jokowi Diskusi soal Penyelesaian Kasus HAM,National Human Rights Commission Invites Jokowi TKN to Discuss about Settlement of Human Rights Cases,id,https://news.detik.com/berita/d-4434802/komnas-ham-ajak-tkn-jokowi-diskusi-soal-penyelesaian-kasus-ham,19 Feb 2019,2019-02-19 14:55:00
Pengakuan TKW Diah yang 12 Tahun Tak Digaji Majikan di Jordania,Recognition of the 12-year-old Diah TKW Not Employed by Employers in Jordan,id,https://news.detik.com/berita-jawa-timur/d-4434749/pengakuan-tkw-diah-yang-12-tahun-tak-digaji-majikan-di-jordania,19 Feb 2019,2019-02-19 14:27:00
"Israel Tahan Uang Pajak Palestina Rp 1,9 T, Aktivis: Perampokan Siang Bolong","Israel Hold Palestinian Tax Money Rp. 1.9 T, Activist: Siang Bolong Robbery",id,https://news.detik.com/internasional/d-4434685/israel-tahan-uang-pajak-palestina-rp-19-t-aktivis-perampokan-siang-bolong,19 Feb 2019,2019-02-19 13:56:00
"Riyan Gantung Diri di Bawah Jembatan, Ada Surat Tilang di Saku Celana","Riyan Hanging himself Under the Bridge, There is a Ticket Letter in the Pants Pocket",id,https://news.detik.com/berita/d-4434520/riyan-gantung-diri-di-bawah-jembatan-ada-surat-tilang-di-saku-celana,19 Feb 2019,2019-02-19 12:26:00
Riyan Ditemukan Tewas Gantung Diri di Bawah Jembatan di Tebet,Riyan was found dead hanging himself under the bridge in Tebet,id,https://news.detik.com/berita/d-4434470/riyan-ditemukan-tewas-gantung-diri-di-bawah-jembatan-di-tebet,19 Feb 2019,2019-02-19 12:10:00
"J-Hope 'BTS' Ulang Tahun, ARMY Korea Sumbang 128 Karung Beras Bagi Warga Tak Mampu","J-Hope&#39;s &#39;BTS&#39; Anniversary, ARMY Korea Donates 128 Rice Sacks for Unable People",id,https://food.detik.com/info-kuliner/d-4434336/j-hope-bts-ulang-tahun-army-korea-sumbang-128-karung-beras-bagi-warga-tak-mampu,19 Feb 2019,2019-02-19 10:30:00
"Banjir di Tambang Emas Zimbabwe, 24 Mayat Ditemukan","Floods at Zimbabwe&#39;s Gold Mine, 24 Bodies Found",id,https://news.detik.com/internasional/d-4433966/banjir-di-tambang-emas-zimbabwe-24-mayat-ditemukan,19 Feb 2019,2019-02-19 02:08:00
"Tinggal Sendirian, Seorang Pria Ditemukan Meninggal di Kudus","Live Alone, A Man Was Found Died in Kudus",id,https://news.detik.com/berita-jawa-tengah/d-4433862/tinggal-sendirian-seorang-pria-ditemukan-meninggal-di-kudus,18 Feb 2019,2019-02-18 21:26:00
"Terlibat Tawuran, Pelajar Sukabumi Dipamerkan ke Teman Sekolah","Involved in Fights, Sukabumi Students Exhibited to School Friends",id,https://news.detik.com/berita-jawa-barat/d-4433818/terlibat-tawuran-pelajar-sukabumi-dipamerkan-ke-teman-sekolah,18 Feb 2019,2019-02-18 20:28:00
Mayat Tak Beridentitas Mengambang di Kubangan Pacuan Kuda Blitar,Corpses No Floating Identities in Blitar Horse Racing Puddles,id,https://news.detik.com/berita-jawa-timur/d-4433817/mayat-tak-beridentitas-mengambang-di-kubangan-pacuan-kuda-blitar,18 Feb 2019,2019-02-18 20:27:00
Polisi Tangkap Geng Motor Perampok Pedagang Pecel Lele di Pejaten,Police Arrest Robber Motorcycle Gang Trader Pecel Lele in Pejaten,id,https://news.detik.com/berita/d-4433750/polisi-tangkap-geng-motor-perampok-pedagang-pecel-lele-di-pejaten,18 Feb 2019,2019-02-18 19:50:00
"20 Tahun Bungkam, Korban Kekerasan Seks Pastor Spanyol Buka Suara","20 Years Silent, Victims of Spanish Pastor Sex Violence Open Voice",id,https://news.detik.com/internasional/d-4433599/20-tahun-bungkam-korban-kekerasan-seks-pastor-spanyol-buka-suara,18 Feb 2019,2019-02-18 18:35:00
"Diduga Serangan Jantung, Napi Lapas Lowokwaru Ditemukan Tewas","Suspected of a Heart Attack, Lowokwaru prison prisoner was found dead",id,https://news.detik.com/berita-jawa-timur/d-4433596/diduga-serangan-jantung-napi-lapas-lowokwaru-ditemukan-tewas,18 Feb 2019,2019-02-18 18:31:00
Agar Olahraga MMA Lebih Tenar Lagi di Tanah Air,So that MMA Sports are More Popular in the Country,id,https://sport.detik.com/sport-lain/d-4433586/agar-olahraga-mma-lebih-tenar-lagi-di-tanah-air,18 Feb 2019,2019-02-18 18:26:00
"PM Netanyahu Tahan Uang Pajak Palestina Rp 1,9 Triliun",Prime Minister Netanyahu Holds Rp 1.9 Trillion in Palestinian Taxes,id,https://news.detik.com/internasional/d-4433436/pm-netanyahu-tahan-uang-pajak-palestina-rp-19-triliun,18 Feb 2019,2019-02-18 17:05:00
"Santri Tewas Dikeroyok 19 Orang, Polisi Selidiki Kelalaian Ponpes","Santri Killed Beaten by 19 People, Police Investigate Missing Ponpes",id,https://news.detik.com/berita/d-4433368/santri-tewas-dikeroyok-19-orang-polisi-selidiki-kelalaian-ponpes,18 Feb 2019,2019-02-18 16:30:00
Kalemdiklat Ke Taruna Akpol: Hapus Tradisi Kekerasan Senior ke Junior!,Kalemdiklat To Taruna Akpol: Remove the Senior Violence Tradition to Junior!,id,https://news.detik.com/berita/d-4433174/kalemdiklat-ke-taruna-akpol-hapus-tradisi-kekerasan-senior-ke-junior,18 Feb 2019,2019-02-18 14:22:00
Komnas Anak Duga Korban Guru Cabul di Malang Lebih dari 20 Murid,National Commission on Children Suspects Obscene Teacher Victims in Malang More Than 20 Students,id,https://news.detik.com/berita-jawa-timur/d-4433120/komnas-anak-duga-korban-guru-cabul-di-malang-lebih-dari-20-murid,18 Feb 2019,2019-02-18 13:59:00
Pilpres 2019 dan Dua Narasi Islam,2019 Presidential Election and Two Islamic Narratives,id,https://news.detik.com/kolom/d-4433096/pilpres-2019-dan-dua-narasi-islam,18 Feb 2019,2019-02-18 13:40:00
"Ambil Pompa Air, Petani Ini Tewas Tercebur Sumur","Take a water pump, this farmer was killed by a well",id,https://news.detik.com/berita-jawa-timur/d-4432693/ambil-pompa-air-petani-ini-tewas-tercebur-sumur,18 Feb 2019,2019-02-18 10:45:00
Alasan Perceraian Mandy Moore Jadi Pelajaran bagi Ibu Bekerja,Reasons for Divorce Mandy Moore Becomes a Lesson for Working Mothers,id,https://www.haibunda.com/mom-life/d-4432637/alasan-perceraian-mandy-moore-jadi-pelajaran-bagi-ibu-bekerja,18 Feb 2019,2019-02-18 09:59:00
Warga Malang Turun ke Jalan Kecam Kekerasan Seksual Anak,Malang Residents Down to the Road Condemned Child Sexual Violence,id,https://news.detik.com/berita-jawa-timur/d-4432629/warga-malang-turun-ke-jalan-kecam-kekerasan-seksual-anak,18 Feb 2019,2019-02-18 09:19:00
