,notes,label
6079,"tiger forc shot drone , thought belong opposit faction , northern countrysid hama . neither injuri fatal report . ",3
6080,"displac : approxim 900 civilian , includ 82 is member , displac is control farmland area locat eastern bank euphrat river baghuz area al-bukam district qsd control area eastern countrysid deir-ez-zor later transfer camp . ",3
6081,"weapon seizur : on februari 24 , polic personnel recov three kalashnikov , four kalakov , 40 pistol 39 charger left behind alleg arm smuggler shindhand area kohat district ( district headquart code ) ( kohat , kp ) . ",3
6082,"properti destruct : as report feb 24 2019 , isra settler discov 50 tree uproot stolen tekoa nokdim grove isra woman kill earlier month . the date event occur unknown , like sometim last week . isra settler suspect palestinian behind attack.a⊚Ç¨Ôøϩ ",3
6083,"on februari 24th , contenti mobil border ' checkpoint instal transnistrian author bender varnita . the checkpoint coordin joint control commiss . ",3
6084,"on februari 24th , contenti mobil border ' checkpoint instal transnistrian author near villag corjova . the checkpoint coordin joint control commiss . ",3
6085,"on februari 23 , lna arrest group chadian gunmen town tiji . ",3
6086,arrest : regim forc arrest least 7 women al-naseem checkpoint outsid maliha town rural damascus led regim secur detent center . the 7 women arrest charg `` communic peopl outsid regim forc control area . ,3
6087,"displac : approxim 150 civilian , includ is member yazidi children previous abduct is sinjar mountain iraq ( cub caliph ) , displac is control farmland area locat eastern bank euphrat river baghuz area al-bukam district qsd control area eastern countrysid deir-ez-zor later transfer hole camp al-hasakeh . ",3
6088,"weapon seizur : as report 23-february-2019 , afghan militari forc discov seiz two weapon depot contain heavi light wepaon , mine , bomb naish maywand district kandahar provinc . ",3
6089,"weapon seizur : as report 23-february-2019 , afghan militari forc discov seiz two weapon depot contain heavi light weapon , mine , bomb naish maywand district kandahar provinc . ",3
6090,23 februari . unidentifi gunmen attack set ablaz inec offic oriad lga . ballot paper box destroy ,3
6091,"23 februari . polit milita storm poll unit polic barrack lafia destroy elect materi . polic forc abl interven , inec staff forc flee ",3
6092,"movement forc : around 23 feb , indian govern move extra 100 paramilitari compani ( consist crpf , bsf , ssb itbpf compani ) , consist approxim 10,000 troop kashmir valley ( j & k ) . ",3
6093,"weapon seizur : on 23 feb , search oper polic ssb , 17 improvis explos devic 's , 200 electron deton hand grenad recov seiz dumka district ( jharkhand ) . ",3
6094,"defus : on 23 februari 2019 , demawso township , kayah state , two motorcyclist threw two hand grenad front polic checkpoint militari engin later safe explod grenad . ",3
6095,"defus : on februari 23 , bomb dispos squad bajaur levi forc defus roadsid remot control bomb sairi local near sadiqabad area bajaur district ( district headquart code ) ( khar , bajaur ) . ",3
6096,23 februari . unidentifi assail set ablaz ballot box oshodi area lago harass voter . polic later arrest suspect ,3
6097,"on 23 februari , seven 100-mm mt-12 anti-tank gun , five 122-mm howitz , four mt-lb armour track vehicl ten truck arriv area zolot reinforc 54th brigad ukrainian forc . ",3
6098,"23 februari 2019 . the lra ambush loot four trader , 18 km pambayamba , haute-kotto . ",3
6099,"on feb 22nd , presid bashir announc one year-long state emerg introduc ( march 11th , revis six month ) ; legisl permit run re-elect postpon ; dissol cabinet whilst remov state governor . defenc minist awad ibn ouf announc new vice-presid follow day , former governor gazira state - moham tahir eila - becam new prime minist ; seven new minist later appoint 1 april . new governor militari , intellig and/or polic background . on 26th feb , bashir reshuffl senior command sudan arm forc ( though retain chief general staff ) , announc new minist defenc . on feb 28th , controversi former governor north kordofan - ahm haroun - ( indict icc connect war crime darfur ) appoint interim chairman ncp , presid bashir step role . ",3
6100,"22 februari . amisom drawdown begin 200 expect 1,000 burundian soldier conting withdraw somalia . the 21,500 amisom troop plan fulli withdrawn end 2020 . ",3
6101,loot : member al sham corp raid loot civilian properti basufan villag countrysid afrin . the group report stolen $ 10.000 worth gold money . they also loot shop stole larg amount money . ,3
6102,loot : member hamza divis loot 150 cattl burj al-qa villag countrysid afrin aleppo . ,3
6103,"mass grave : a mass grave contain remain unknown number peopl , possibl prison abducte kill is control ar-raqqa , found fakhikheh area ar-raqqa provinc . ",3
6104,"movement forc : member syriac secur offic forc , base al-hasakeh , member menbij militari council , base menbij , arriv al-bukam district deir-ez-zor 's eastern countrysid . the reason deploy forc area known . ",3
6105,"displac : approxim 2100 civilian , includ 70 is member , displac is control farmland area locat eastern bank euphrat river baghuz area al-bukam district qsd control area eastern countrysid deir-ez-zor , later transfer hole camp al-hasakeh . ",3
6106,"properti destruct : on 22-february-2019 , afghan polic militari forc conduct raid destroy 5 drug cach , arrest 1 individu , seiz 6 rifl , ammunit militari equip ziauddin villag jaji ( zazai aryoub ) district , paktia provnc . ",3
6107,"properti destruct : on feb 22 2019 , isra forc raid sever hous jenin refuge camp northern west bank destroy vehicl . ",3
6108,"properti destruct : as report februari 22 , turkish militari forc discov 17 shelter belog pkk militari oper conduct hakurk ( wadi khakurik ) region northern iraq . the shelter destroy . ",3
6109,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower gaidatar local ( rautahat district , narayani ) . more dozen arson attack carri across countri day cadr parti . [ size=no report ] ",3
6110,"arrest : on 22 feb , around 150 jijk leader member arrest kashmir valley ( j & k ) . it unclear whether arrest link pulwama attack suprem court hear articl 35a . ",3
6111,"properti destruct : on februari 22 , cpn ( m ) : communist parti nepal ( maoist ) torch ncell compani mobil tower shuklaphanta municip near bhimdatta area ( kanchanpur district , mahakali ) . polic recov leaflet site list reason arson attack compani , includ defi suprem court 's order , pay capit gain tax , fail invest nepal despit earn profit . ",3
6112,"properti destruct : on februari 22 , cpn ( m ) : communist parti nepal ( maoist ) torch ncell compani 's mobil tower gaurahawa rural municip near siddharthanagar area ( rupandehi district , lumbini ) . the parti accus compani main fail pay billion rupe capit gain tax defi court order , among thing . ",3
6113,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower dhakari rural municip ( achham district , seti ) . more dozen arson attack carri across countri day cadr parti . ",3
6114,"properti destruct : on februari 22 , group four peopl netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower bidur municip ( nuwakot district , bagmati ) . more dozen arson attack carri across countri day cadr parti . ",3
6115,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower madhyabindu municip near kawasoti area ( nawalparasi district , lumbini ) . more dozen arson attack carri across countri day cadr parti . ",3
6116,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower ( ) pokhara municip ( kaski district , gandaki ) . more dozen arson attack carri across countri day cadr parti . ",3
6117,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's four mobil tower around beni area ( myagdi district , dhaualagiri ) . more dozen arson attack carri across countri day cadr parti . ",3
6118,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's two mobil tower near jajarkot area ( jajarkot district , bheri ) . more dozen arson attack carri across countri day cadr parti . ",3
6119,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower near dhangadhi area ( kailali district , seti ) . more dozen arson attack carri across countri day cadr parti . ",3
6120,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower banaganga local ( kapilbastu district , lumbini ) . more dozen arson attack carri across countri day cadr parti . ",3
6121,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower kohalpur citi ( bank district , bheri ) . more dozen arson attack carri across countri day cadr parti . ",3
6122,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower swargadwari local ( pyuthan district , rapti ) . more dozen arson attack carri across countri day cadr parti . ",3
6123,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower near liwang area ( rolpa district , rapti ) . more dozen arson attack carri across countri day cadr parti . ",3
6124,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower around baglung area ( baglung district , dhawalagiri ) . more dozen arson attack carri across countri day cadr parti . ",3
6125,"properti destruct : on februari 22 , member netra bikram chand led parti , cpn ( m ) : communist parti nepal ( maoist ) , torch ncell compani 's mobil tower around gorkha area ( gorkha district , gandaki ) . more dozen arson attack carri across countri day cadr parti . ",3
6126,"defus : on februari 22 , nepal armi defus pressur cooker bomb kept angan restaur kamaladi citi ( kathmandu district , bagmati ) . ",3
6127,"defus : on februari 22 , nepal armi recov suspici explos himal hospit kamalpokhari local kathmandu citi ( kathmandu district , bagmati ) . ",3
6128,"arrest : on februari 22 , counter terror depart arrest two member bla recov two kg explos materi , deton , time devic five hand grenad bahawalpur citi ( bahawalpur , punjab ) , follow tip attempt bla blow gas pipelin bahawalpur . ",3
6129,"on 22 februari , unidentifi person burn car journalist kiev , ukrain . no injuri fatal report . the journalist blame militari prosecutor previous threaten beat burn car write post prosecutor famili . ",3
6130,"on februari 21 , presum jnim and/or isg milit burn school toudeni ( ountadini ) loot cantin . ",3
6131,21 februari . two vehicl drive outskirt buea dibanda intercept ambazonian separatist burn . no death report . ,3
6132,"on februari 21 , unknown gunmen ransack hous head preparatori committe libyan nation confer khallat farjan . ",3
6133,"displac : a number civilian , along sever is member famili various nation , transport farm surround baghuz southern deir-ez-zor countrysid qsd multipl locat includ hole camp southern al-hasakeh . ",3
6134,deton : 3 qsd fighter kill unknown number other wound follow deton qsd weapon ammunit warehous area near ain al arab aleppo . the deton caus explos dynamit qsd fighter dig tunnel area . ,3
6135,defus : qsd safe deton is svbi baghuz southern deir-ez-zor countrysid . neither fatal injuri report . ,3
6136,displac : resid sever town southern idleb countrysid displac due extens regim shell . ,3
6137,"on feb 21st , author ( record niss ) arrest around 26 politician ( one also univers professor ) addit student activsit khartoum , includ member sudanes profession associ , senior figur nup , communist parti baath parti . six detain releas night . on feb 18th , niss also detain darfuri student activist khartoum . ",3
6138,"properti destruct : on feb 21 2019 , isra settler slash tyre 10 palestinian-own vehicl paint racist anti-arab slogan vehicl wall town ras karkar , west ramallah . slogan daub wall includ `` death penalti murder '' `` the peopl israel live . '' price tag attack like common west bank . ",3
6139,"on 21 februari , 2019 , senegales polic forc seiz cach weapon includ firearm , machet , explos deton citi kedougou tambacounda arrest 21 `` evildo . '' ",3
6140,"on 21 februari , 2019 , senegales polic forc seiz cach weapon includ firearm , machet , explos deton citi kedougou tambacounda arrest 21 `` evildo . '' ",3
6141,"displac : between 20 21 feb 2019 , 787 syrian refuge return syria jordan naseeb cross . ",3
6142,"21 februari ( ) . kiheb ngabunga , leader mayi mayi kiheb ( oper muleng area uvira ) along seven follow surrend fardc . ",3
6143,"displac : between 20 21 feb 2019 , 133 syrian refuge return syria lebanon jabo cross . ",3
6144,"properti destruct : as report februari 21 , militari oper gendarmeri forc gabar mountain sirnak provinc , nine cave , 13 shelter 11 settlement belong pkk destroy . ",3
6145,"arrest : on feb 21 2019 , isra forc detain 60 palestinian east jerusalem . the arrest carri old citi well nearbi neighborhood silwan , isawiya , a-tur wadi al-joz . ",3
6146,"arrest : militari forc syria conduct arrest campaign ar-rastan report 60 civilian arrest , age 18 . ",3
6147,"on februari 21 , 2019 podgorica , montenegro , unknown perpetr attack headquart dnevn novin media outlet , damag properti . ",3
6148,"on feb. 21 2019 , accord lugansk media centr , truck ukrainian militari explod landmin plant government forc area krymsk , luhansk , kill three soldier . ",3
6149,"21 februari 2019 . the lra loot food good chantier confluent mine , 25 km north mbangana civilian fled . ",3
6150,20 februari . the humanitarian corridor along mobaye-kongbo road basse-kotto reopen follow agreement local govern arm group ( upc anti-balaka ) . ,3
6151,"on februari 20 , subol al-salam brigad announc recov weapon belong chadian arm group kufra region . ",3
6152,"on februari 20 , univers teacher research across countri began observ 72-hour strike . ",3
6153,"on februari 20 , agadez region council deleg travel agadez toward iferouan ambush strip belong . ",3
6154,"displac : over 2,000 individu , includ civilian , least 150 is member famili various nation , transport farm surround baghuz southern deir-ez-zor countrysid qsd multipl locat includ hole camp southern al-hasakeh . ",3
6155,"secur measur : opposit faction oper euphrat shield , carri secur oper jarablus eastern aleppo countrysid , seal entranc town . no arrest report . ",3
6156,"properti destruct : on feb 20 2019 , isra forc demolish two palestinian own hous bayt hanina . ",3
6157,"on feb 20th , three faction splm polit parti agre ( ) unit . these compris splm ( rule parti ) , former detaine , taban deng 's faction splm-io . note includ larger splm-io head riek machar . ",3
6158,"displac : between 19 20 feb 2019 , 700 syrian refuge return syria jordan lebanon . ",3
6159,"displac : between 19 20 feb 2019 , 700 syrian refuge return syria jordan lebanon . ",3
6160,"properti destruct : on februari 20 , low-intens blast took place washroom kanpur-bhiwani kalindi express barrajpur train station shivrajpur villag ( kanpur nagar , uttar pradesh ) . no casualti injuri report . some materi purport belong jaish-e-moham ( jem ) recov , blast seem caus cracker . ",3
6161,"properti destruct : on februari 20 , jcb tractor mixtur machin engag road construct work set fire communist parti india-maoist ( cpi-maoist ) cadr lodhi villag chatrochati polic station area ( bokaro , jharkhand ) . ",3
6162,"arrest : on 20 feb , kasara shahapur tehsil ( thane , maha ) , polic detain farmer ahead protest march organ aik protest sever drought situat , tribal land titl transfer employ issu . around 30,000 farmer expect join protest march . ",3
6163,"arrest : on 20 feb , palghar area ( palghar , maha ) , polic detain farmer ahead protest march organ aik protest sever drought situat , tribal land titl transfer employ issu . around 30,000 farmer expect join protest march . ",3
6164,"defus : on 20 feb , apta panvel tehsil ( raigad , maha ) , polic defus bomb found govern bus help bomb detect dispos squad ( bdds ) . some deton electr devic , enough make bomb , found pack box kept bus . ",3
6165,"arrest : on februari 20 , nation account bureau ( nab ) arrest sindh assembl speaker ppp leader agha siraj durrani islamabad citi ( islamabad , feder capit territori ) , fail cooper nab 's investig . ",3
6166,"defus : on 20 feb , ie found state transport bus navi mumbai ( thane , maharashtra ) . the ie explod . ",3
6167,"on februari 19 , presum jnim and/or isg milit seiz ambul hamlet kichi ( kissi ) . ",3
6168,"on feb 19 ( feb 18 ) , al darb al ahmar neighborhood , cairo , polic forc discov defus ie appart . the appart belong milit deton ie area , kill three polic offic feb 18 . ",3
6169,19 februari : legetafo citi adminstr start demolish illeg built hous part fix unregul expans addi abeba citi town oromia region upon order region govern . more 3000 hous demolish famili left without shelter ,3
6170,"on februari 19 , lna hand el-feel ( eleph ) oil field pfg . two day later , lna retook control . ",3
6171,secur measur : regim forc carri raid town jizeh search former fighter accept reconcili settlement deal regim . there also report loot sever shop raid . ,3
6172,arrest : regim forc carri raid town ankhel arrest four former islamist faction leader accept reconcili settlement deal regim . they arrest charg `` deal faction idleb zionist entiti '' . ,3
6173,"secur measur : on feb 19 2019 , israel re-open beit el checkpoint , northern entranc al-bireh citi ein siniya crossroad . ",3
6174,"secur measur : on feb 19 2019 , isra polic forc remov seal al rahma gate within al aqsa compound jerusalem 's old citi . ",3
6175,"weapon seizur : as report 19-february-2019 , afghan polic seiz near 100 weapon arrest 4 suspect kabul citi . ",3
6176,"weapon seizur : as report 19-february-2019 , afghan militari forc discov seiz 15 kalashnikov , 39 pistol , 80 machin gun magazin , 16 bullet box , 39 pistol cach ammunit arrest 4 individu asya bini pul- charkhi area kabul citi . ",3
6177,6 houthi soldier kill mine plant explod area `` west taiz citi '' . ,3
6178,"saudi-l coalit forc report built fortif bulldoz near kilo 16 area east hodeidah citi , western yemen . ",3
6179,"weapon seizur : as report 19-february-2019 , afghan polic seiz dozen weapon qarabagh district kabul provinc . ",3
6180,"anti-houthi forc report built fortif bulldoz near sana ' street east hodeidah citi , western yemen . ",3
6181,"properti destruct : as report februari 19 , militari oper gendarmeri forc bestler-derel region sirnak provinc , six shelter belong pkk destroy . ",3
6182,"saudi-l coalit forc report built fortif outskirt al-fazzah coastal area south hodeidah governor , western yemen . ",3
6183,"arrest : assum 19 feb , nagapattinam district ( tn ) , indian coast guard apprehend five sri lankan boat carri 25 fishermen poach indian water 90 kilomet nagapattinam . they brought karaik harbour joint investig relev secur agenc . ",3
6184,"properti destruct : on feb 19 , attack two motorcycl van threw petrol bomb hous kokkuvil ( nallurm , jaffna ) . the hous complet destroy . no group claim respons motiv attack report . ",3
6185,"weapon seizur : dure myanmar 's militari oper 8 19 februari 2019 , near taga villag , nanyun township , sagiang region ( naga self-administ zone ) , myanmar militari announc captur nscn ( k ) camp seiz weapon ammunit . they also detain four nscn ( k ) member . ",3
6186,"deton : on 19 februari 2019 , mysteri packag found sampang market cilacap citi ( cilacap , central java ) deton bomb squad gegana central java cilacap resort polic . afterward , affirm fake bomb made pipe . ",3
6187,"defus : on 19 februari 2019 , inthamara 55 road din daeng district bangkok citi ( phra nakhon , bangkok ) , identifi suspect place look like bomb , ie l56 practic grenad , base power pole surveil camera footag , polic close road bomb expert remov . it later discov practic grenad powerless fake . they believ intend threat . ",3
6188,"on februari 19 , report prefect tenenkou , makan doumbia journalist issiaka tamboura releas nine month captiv , accord accumul report part prison exchang agre upon malian govern katiba macina ( jnim ) . ",3
6189,"a plan presid igor dodon moldova 's feder integr transnistrian region leak press februari 19th . the plan , alleg present 2019 munich secur confer , like trigger protest opposit bank nistru . ",3
6190,"19 februari 2019 . the lra loot food item aaru , haut-uel . ",3
6191,"19 februari 2019 . the lra loot seven civilian along road 3 km west kpaika , dungu . ",3
6192,"on feb 18th , breakaway faction nas rebellion sign peac agreement govern yei ( central equatoria ) . the group call equatoria non-al forc , although inform group ( note code new actor ) . the nas issu statement claim faction expel nas march 2018 . ",3
6193,"on 18 februari , 2019 , homemad bomb destroy tizi ouzou . ",3
6194,"on 19 februari , 2019 , nation forc seiz chach weapon temanarasset . ",3
6195,"18 februari . mayi mayi buhirwa ambush two passeng vehicl rushima ( coordin avail , locat kiliba uvira ) . the assail loot properti passeng . ",3
6196,"on februari 18 , two boob-trap shell discov ribat area sirt , devic handl militari engin unit . ",3
6197,"on februari 18 , unknown gunmen threaten pastoralist seiz flock cattl area lellehoy . ",3
6198,18 februari . 30 hous set ablaz across izzi lga . apc pdp accus respons . ,3
6199,18 februari . member cjtf arrest suicid bomber tri enter bakassi idp camp maiduguri ,3
6200,weapon seizur : regim forc discov ammunit weapon cach rural damascus provinc . ,3
6201,"deton : on 18-february-2019 , 2 unidentifi arm milit kill ie explod prematur arghandab district kandahar provinc . ",3
6202,"properti destruct : as report februari 21 , isra forc demolish 2 home east jerusalem last day pretext build without permit . isra forc order demolit hous area . ",3
6203,"properti destruct : as report februari 18 , militari oper gendarmeri forc baykan district siirt provinc , unknown number shelter belong pkk destroy . ",3
6204,"on februari 18 , 2019 north mitrovica , kosovo , unidentifi explos devic went front fit center residenti area , caus materi damag build car park nearbi . ",3
6205,"on februari 18 , 2019 belgrad , serbia , unknown perpetr attack build pride info center , damag properti organ concern right lgbtiq communiti . this second attack 10 day . ",3
6206,"as report 18 februari , unidentifi person threw bottl incendiari compound door orthodox church moscow patriarch kryvyi rih , dnipropetrovsk . ",3
6207,"on februari 18 , unknown gunmen enter villag taratakou , threaten villag seiz livestock . ",3
6208,"on februari 17 , presum jnim and/or isg milit wave black flag fire air enter mosqu , tell peopl go pray , also told peopl state representavi teacher , militari forc tenkodogo dispatch site . ",3
6209,"on februari 17 , unknown gunmen stole well sabotag transfom water station great manmad river area hasawna . ",3
6210,secur measur : hts forc carri raid town atareb hous man pretext possess weapon find man afrin . ,3
6211,arrest : qsd forc carri raid arrest town thiban . it clear whether individu arm mani arrest . ,3
6212,defus : menbij intern secur forc defus sever i plant citi menbij . ,3
6213,"properti destruct : on feb 17 2019 , approxim 200 grapevin cherri tree destroy field south jerusalem kefar etzion . isra farmer accus palestinian destruct call hate crime . ",3
6214,"secur measur : on feb 17 2019 , isra polic forc seal al rahma gate within al aqsa compound jerusalem 's old citi lock iron chain . ",3
6215,"strike : on feb 17 , iraqi teacher launch two-day strike nationwid demand financi benefit educ reform . ",3
6216,"secur measur : on feb 17 2019 , hama took control palestinian side kerem shalom cross gaza expel pa employe . as , good continu pass cross normal . ",3
6217,"arrest : as report februari 17 , 735 peopl accus support pkk detain nationwid oper polic forc . the group report prepar various attack anniversari detent pkk leader ocalan februari 15 . ",3
6218,"loot : on weekend 17 februari 2019 , group villag sungai lingkau cut nativ customari land timber compani plantat spent day harvest palm fruit load one vehicl simunjan district , sarawak provinc . they stop aggress indonesian plantat worker arm parang , knive pike , fruit forc remov . the villag ' truck damag process . the polic bantuan ' , auxiliari hire plantat look like law enforc , said present prevent peopl hurt clash , villag said favour mob help leav fruit . actual law enforc arriv 2 hour event . [ size=no report ] ",3
6219,"movement forc : on februari 17 , indian armi troop deploy south-western part lawngtlai district ( mizoram ) , follow clash myanmar armi arakan armi near border region . ",3
6220,"on 17 februari , unidentifi person set fire car deputi svoboda polit parti irpin , kiev . no injuri fatal report . ",3
6221,"on 17 februari , unidentifi person set fire car activist protest illeg construct odessa . a door hous caught fire car . no injuri fatal report . ",3
6222,"on feb. 17 2019 , naf milit shot small arm fire osc smm 's drone near zhovt , luhansk . ",3
6223,"on februari 16 , presum jnim and/or isg milit burn school timambadi ( code namounou geoprecis 2 ) . ",3
6224,secur measur : qsd coalit engin militari team carri sweep oper area previous control islam state fighter eastern bank euphrat river abu kamal district . ,3
6225,secur measur : ypg forc carri raid villag qairoun al-hasakeh countrysid search dissent . ,3
6226,agreement : 440 islam state fighter surrend qsd coalit forc abu kamal district amid clash district . no injuri fatal report . ,3
6227,"on 16 februari , civilian kushar district , northeast hajjah border governor , particular bani suriyyah , bani rassam , ash shuathimah bani shush villag , displac due heavi pro-houthi artilleri target area . ",3
6228,"on februari 16 , presum jnim and/or isg milit attack iklan-oudalan mine site ( code markoy geoprecis 2 ) , burn beverag outlet , shop , motorbik . ",3
6229,16 februari . slp mohamud hayb arrest unspecifi number youngster accus fuel unrest mahamud hayb . ,3
6230,"arrest : on 16 februari 2019 , sittw , rakhin state , 300 monk sat buddhist dhamma exam lawka nandar jedi compound thadana baikman 7 10 februari detain question offici suspicion link anti-govern forc rakhin . ",3
6231,"over februari 15-18 , malian armi forcibl arrest 27 member fulani communiti villag moniekana , boundouer issey mondoro . they alleg took mondoro militari base . the sourc mention forc disappear ongo abus group . ",3
6232,"on feb 15 , giza , squar close al-istaqama mosqu , ie explod anoth one defus polic forc . accord sourc , explos left 3 5 injur . the interior ministri blame muslim brotherhood milit attack . a third ie defus nahda squar . ( code 2 event ) ",3
6233,"on 15 februari 2019 , moroccan polic forc dismantl is-link cell safi , arrest five peopl seiz electron devic , knive , radic script . ",3
6234,15 februari . amisom eod team destroy rci plant outsid main gate bulo-burt airport . ,3
6235,"islam state fighter took khirbet al-husn , al-diyatha , al-kiraa , magharat al-namlah area and/or villag eastern as-sweida desert due lack regim presenc . ",3
6236,weapon seizur : qsd forc seiz islam state cach light medium weapon upper baghuz villag . ,3
6237,"properti destruct : on feb 15 2019 , isra forc raze palestinian own land villag urif , south nablus . isra forc also seal road dirt mound prevent villag reach farm land . ",3
6238,"defus : on feb 15 2019 , jordanian polic found explos buri ground , place explos took place day earlier as salt citi . the polic confisc explos deton safe manner . ",3
6239,"on 15 februari , pro-houthi forc report establish new fortif east al hudaydah citi , western yemen , reinforc posit heavi medium weapon . ",3
6240,"on 15 februari , pro-houthi forc report shot anti-houthi reconnaiss drone fli 16 kilu area , east al hudaydah citi , western yemen . ",3
6241,"15 februari . 25 mayi mayi reunion member voluntarili disarm fardc base mboko . anoth 14 mayi mayi combat surrend fardc 17th lusambo , fizi . ",3
6242,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6243,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6244,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6245,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6246,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6247,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6248,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6249,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6250,"recruit : sinc begin februari 2019 , syrian regim general recruit divis , sent list contain name 2,000 men want militari servic town yabroud , an nabk , deir attiyeh , qara , felita , qastal , sahl , ras el ein - yaburd , rankus western qalamoun region . ",3
6251,"on feb. 15 , 2019 : the interior ministri north macedonia say polic prevent plan `` terrorist act '' support islam state . they launch raid sever locat exchang intellig `` partner countri ' regard is support ' plan took away object devic relat possibl attack . ",3
6252,"on feb 14 , cairo , egyptian parliament approv , 485 vote 596 member , principl propos amend allow presid al sissi 's run two mandat strenghten control judiciari . ",3
6253,"on februari 14 , salah al-burki brigad announc dissolut hand arm equip militari unit tarhuna . ",3
6254,arrest : regim militari intellig arrest two former islamist faction leader town yadudeh accept reconcili settlement deal regim . ,3
6255,"mass grave : qsd forc discov bodi 26 islam state fighter baghuz area , presum one kill qsd forc . ",3
6256,agreement : over 240 islam state fighter surrend coalit forc abu kamal district . no injuri fatal report . ,3
6257,secur measur : a joint turkish-russian forc carri patrol outskirt qsd/ypg-control town menagh . ,3
6258,secur measur : a joint turkish-russian forc carri patrol outskirt qsd/ypg-control villag ein daqneh . ,3
6259,secur measur : a joint turkish-russian forc carri patrol outskirt qsd/ypg-control villag kafr khasher . ,3
6260,secur measur : a joint turkish-russian forc carri patrol outskirt qsd/ypg-control villag maraanaz . ,3
6261,"deton : on 14-february-2019 , 4 taliban milit kill 3 wound explos ie khogyani district , nangarhar provinc . ",3
6262,"properti destruct : on feb 14 2019 , isra settler protect isra forc drew racist hebrew slogan wall palestinian home mosqu town iskaka near salfit citi slash tyre 20 vehicl . ",3
6263,"properti destruct : as report februari 14 , militari oper gendarmeri forc judi mountain region sirnak , boyunkaya ( boyunyaka ) villag , 3 shelter belog pkk destroy . ",3
6264,"arrest : on februari 14 , 52 peopl , suspect member islam state , detain bursa simultan oper polic forc osmangazi town provinc . ",3
6265,"properti destruct : as report februari 14 , militari oper gendarmeri forc pervari district siirt , 14 shelter belog pkk destroy . ",3
6266,"weapon seizur : as report februari 14 , 396 rifl report belong pkk seiz oper gendarmeri forc outskirt akpinar villag , yuksekova , hakkari , field call goligri . ",3
6267,"arrest : between februari 13 15 , 57 peopl detain accus support pkk polic raid caldiran district van . ",3
6268,"on 14 februari , pro-houthi forc report deploy sniper al ittihad hotel 7 juli area , northeast al hudaydah citi , western yemen . ",3
